fueltype,cartype,enginesize,price,status,brand
DIESEL,SUV,3.5,57610189,USED,Toyota
ELECTRIC,SEDAN,3.1,18012878,NEW,Chevrolet
PETROL,PICKUP,2.6,58178172,NEW,Toyota
HYBRID,SUV,2.4,59654510,NEW,Chevrolet
DIESEL,SUV,3.5,28655888,NEW,Volvo
PETROL,SEDAN,3.4,49722882,NEW,Chevrolet
ELECTRIC,COUPE,3.3,88669374,NEW,Mercedes
PETROL,SEDAN,4,7075279,USED,Bmw
ELECTRIC,SUV,2.5,81432860,USED,Mercedes
ELECTRIC,PICKUP,3.5,59979536,USED,Hyundai
ELECTRIC,SUV,3.6,2488742,USED,Bmw
DIESEL,COUPE,1.8,55223391,NEW,Audi
HYBRID,CROSSOVER,1.3,16816466,NEW,Nissan
ELECTRIC,SUV,2.3,27978600,NEW,Toyota
HYBRID,COUPE,3.6,32490244,USED,Kia
DIESEL,SUV,2,92058889,NEW,Hyundai
PETROL,SUV,3.2,14102818,USED,Hyundai
HYBRID,HATCHBACK,1.2,15068032,NEW,Volkswagen
PETROL,PICKUP,2.2,55118368,NEW,Audi
HYBRID,PICKUP,2.9,13857123,USED,Chevrolet
ELECTRIC,CROSSOVER,1.6,41279409,USED,Audi
DIESEL,SUV,3.7,34728554,USED,Ford
HYBRID,SUV,1.6,15560451,NEW,Volvo
HYBRID,PICKUP,3.7,80643506,USED,Mercedes
HYBRID,SUV,1.8,19929391,USED,Kia
HYBRID,SUV,4,33444162,NEW,Audi
HYBRID,SUV,2.9,75136064,NEW,Honda
PETROL,SEDAN,1.4,37093408,USED,Kia
PETROL,HATCHBACK,1.4,69051612,NEW,Skoda
PETROL,PICKUP,1.4,57503060,USED,Bmw
ELECTRIC,SUV,2.9,46942299,NEW,Honda
DIESEL,COUPE,3.5,20504209,USED,Lexus
HYBRID,COUPE,2.3,8671427,USED,Chevrolet
HYBRID,CROSSOVER,2.4,48666956,USED,Skoda
ELECTRIC,CROSSOVER,2.9,32655676,USED,Chevrolet
HYBRID,PICKUP,2.7,81112906,NEW,Jeep
DIESEL,SUV,3.1,55396614,USED,Mercedes
HYBRID,SUV,2.5,56643862,USED,Toyota
ELECTRIC,HATCHBACK,3.2,24834588,USED,Hyundai
ELECTRIC,COUPE,4,25302407,USED,Audi
PETROL,SUV,2.2,89915117,USED,Jaguar
PETROL,HATCHBACK,1.2,49347238,USED,Renault
HYBRID,CROSSOVER,1.6,17989467,NEW,Nissan
ELECTRIC,SUV,2.7,27492233,USED,Kia
ELECTRIC,HATCHBACK,2.2,16205720,NEW,Hyundai
ELECTRIC,SEDAN,3.8,69733861,USED,Nissan
ELECTRIC,SEDAN,3,65145302,NEW,Mazda
DIESEL,CROSSOVER,2.7,94079137,USED,Audi
HYBRID,SEDAN,3.4,11692889,USED,Mercedes
DIESEL,PICKUP,1.9,34555811,NEW,Renault
ELECTRIC,CROSSOVER,3.5,29132771,USED,Nissan
ELECTRIC,COUPE,1.2,71301817,USED,Kia
DIESEL,SUV,2.9,3782339,USED,Jaguar
HYBRID,PICKUP,3.8,34391263,USED,Toyota
DIESEL,PICKUP,3.4,16665021,NEW,Audi
ELECTRIC,CROSSOVER,3.6,19527617,NEW,Hyundai
HYBRID,PICKUP,2.3,37333381,USED,Toyota
ELECTRIC,COUPE,3.5,44521351,USED,Volvo
PETROL,PICKUP,2.7,22022326,USED,Toyota
DIESEL,COUPE,2.9,98059042,USED,Skoda
HYBRID,SEDAN,1.4,40704884,USED,Nissan
PETROL,SEDAN,1.8,78379623,NEW,Mercedes
ELECTRIC,SEDAN,2.7,62566734,NEW,Honda
ELECTRIC,SEDAN,1.4,8808266,USED,Kia
HYBRID,HATCHBACK,3.3,37463361,USED,Mercedes
ELECTRIC,COUPE,3.6,70410160,USED,Audi
PETROL,SUV,3.8,98454149,USED,Chevrolet
PETROL,COUPE,1.5,19634077,NEW,Kia
PETROL,HATCHBACK,3.8,80006364,USED,Honda
HYBRID,COUPE,1.4,27262830,USED,Nissan
ELECTRIC,PICKUP,2.5,98388559,NEW,Hyundai
PETROL,SUV,3.6,85002361,USED,Kia
DIESEL,CROSSOVER,1.4,49255041,USED,Toyota
HYBRID,SUV,1.3,2726035,NEW,Ford
HYBRID,HATCHBACK,1.3,29416883,USED,Hyundai
DIESEL,PICKUP,2.6,52089525,NEW,Audi
DIESEL,SUV,3.5,33742214,NEW,Bmw
ELECTRIC,COUPE,1.6,88188097,NEW,Bmw
HYBRID,COUPE,1.5,68251178,USED,Skoda
ELECTRIC,COUPE,2.8,53003735,NEW,Bmw
PETROL,PICKUP,1.9,14562680,USED,Renault
PETROL,SEDAN,3.2,40864739,NEW,Audi
DIESEL,PICKUP,3.9,50083457,USED,Hyundai
ELECTRIC,CROSSOVER,3.3,53099431,USED,Kia
HYBRID,PICKUP,3.7,94675621,USED,Kia
PETROL,PICKUP,2.7,25056712,NEW,Chevrolet
ELECTRIC,HATCHBACK,3.5,38525301,USED,Honda
DIESEL,SEDAN,1.7,13327705,NEW,Ford
ELECTRIC,PICKUP,1.4,15199829,NEW,Nissan
HYBRID,SUV,3,13196516,NEW,Bmw
HYBRID,SUV,1.3,60849668,USED,Toyota
HYBRID,SEDAN,3.7,73696846,NEW,Jaguar
ELECTRIC,CROSSOVER,3.1,19737314,NEW,Kia
HYBRID,HATCHBACK,3.9,53164244,NEW,Kia
HYBRID,HATCHBACK,2.1,62172634,NEW,Audi
HYBRID,COUPE,2.6,29918628,NEW,Audi
ELECTRIC,SUV,3.3,12937401,NEW,Chevrolet
PETROL,COUPE,1.9,70298509,NEW,Volvo
HYBRID,SUV,2.7,62403639,NEW,Ford
DIESEL,HATCHBACK,3,83143708,NEW,Hyundai
HYBRID,SUV,3.9,53396674,USED,Lexus
HYBRID,CROSSOVER,3.3,42125238,USED,Bmw
ELECTRIC,COUPE,1.5,56065024,NEW,Jeep
PETROL,SUV,2.5,98314366,NEW,Hyundai
ELECTRIC,HATCHBACK,2.8,27199183,NEW,Mercedes
ELECTRIC,COUPE,1.6,24267069,USED,Chevrolet
HYBRID,SUV,2.4,6038831,NEW,Skoda
HYBRID,PICKUP,2,40658246,NEW,Audi
DIESEL,SEDAN,1.5,97674432,USED,Mercedes
DIESEL,CROSSOVER,2.6,70216225,NEW,Volkswagen
HYBRID,SEDAN,1.7,34406801,NEW,Toyota
HYBRID,HATCHBACK,2.9,84725608,NEW,Honda
DIESEL,HATCHBACK,1.7,60903483,NEW,Audi
PETROL,SEDAN,3.2,15713282,USED,Chevrolet
HYBRID,CROSSOVER,1.7,10634747,NEW,Nissan
DIESEL,CROSSOVER,3.7,98595533,NEW,Lexus
ELECTRIC,SUV,1.3,44728110,NEW,Ford
DIESEL,PICKUP,2.7,55525300,USED,Mercedes
ELECTRIC,SEDAN,2.1,66193257,USED,Ford
ELECTRIC,PICKUP,1.8,13632484,USED,Ford
ELECTRIC,HATCHBACK,2.5,73057480,USED,Chevrolet
DIESEL,PICKUP,3.6,33148124,NEW,Mercedes
HYBRID,HATCHBACK,3.8,80116300,USED,Bmw
HYBRID,SUV,2,13257687,USED,Volvo
ELECTRIC,SEDAN,1.6,8174854,NEW,Jeep
PETROL,SUV,3.2,31018091,USED,Honda
ELECTRIC,SEDAN,2.8,9110773,NEW,Mazda
DIESEL,SEDAN,1.8,40756580,USED,Toyota
ELECTRIC,CROSSOVER,3.3,59448518,NEW,Mercedes
DIESEL,CROSSOVER,2.7,39744453,NEW,Kia
ELECTRIC,SEDAN,3,30102667,USED,Bmw
ELECTRIC,CROSSOVER,2.2,67396453,USED,Porsche
ELECTRIC,SEDAN,2.4,4868957,NEW,Hyundai
ELECTRIC,SEDAN,1.7,41279357,NEW,Nissan
PETROL,COUPE,3.3,27046118,USED,Subaru
HYBRID,CROSSOVER,1.6,69200254,NEW,Mercedes
DIESEL,HATCHBACK,3.4,51591095,USED,Skoda
HYBRID,CROSSOVER,3.4,27244183,USED,Toyota
ELECTRIC,SUV,3.3,57706969,NEW,Hyundai
PETROL,COUPE,1.3,45510765,NEW,Ford
DIESEL,HATCHBACK,2,17950134,USED,Ford
ELECTRIC,SEDAN,2.5,63140162,NEW,Hyundai
PETROL,SUV,2.9,79855329,NEW,Kia
HYBRID,SEDAN,3.8,50694181,USED,Subaru
DIESEL,COUPE,2.3,35461797,USED,Bmw
HYBRID,SEDAN,3.7,45391047,USED,Porsche
PETROL,SEDAN,1.7,90446584,USED,Jaguar
ELECTRIC,HATCHBACK,2.2,76898768,USED,Bmw
PETROL,PICKUP,1.3,92948320,NEW,Jaguar
ELECTRIC,SUV,3.3,11261850,NEW,Toyota
HYBRID,SUV,1.6,64217323,NEW,Kia
DIESEL,SUV,1.9,14306019,USED,Mercedes
HYBRID,SUV,3.4,17273342,USED,Kia
HYBRID,PICKUP,2.7,30291183,NEW,Bmw
PETROL,HATCHBACK,1.2,26709809,NEW,Ford
HYBRID,HATCHBACK,1.2,37007661,USED,Nissan
HYBRID,COUPE,2.6,26119997,USED,Toyota
DIESEL,SEDAN,2.1,55169005,USED,Honda
ELECTRIC,COUPE,1.7,62490088,NEW,Toyota
HYBRID,COUPE,2.9,3829036,USED,Nissan
DIESEL,COUPE,1.8,57994464,USED,Chevrolet
ELECTRIC,HATCHBACK,2.9,66947945,NEW,Mercedes
DIESEL,SEDAN,2.3,8561613,NEW,Ford
PETROL,SUV,1.7,89798729,USED,Honda
ELECTRIC,CROSSOVER,1.6,60322995,USED,Honda
DIESEL,SEDAN,1.9,41559230,NEW,Nissan
PETROL,SUV,1.3,35533821,USED,Chevrolet
DIESEL,COUPE,2.1,14094762,NEW,Audi
ELECTRIC,HATCHBACK,3.7,51111859,NEW,Nissan
DIESEL,SEDAN,3.5,8578248,NEW,Audi
ELECTRIC,SUV,2.2,87345707,NEW,Ford
DIESEL,HATCHBACK,2.8,41105908,USED,Nissan
HYBRID,PICKUP,2.8,40448042,USED,Mercedes
ELECTRIC,SUV,3.5,52344830,USED,Kia
ELECTRIC,SUV,1.9,65960083,USED,Toyota
ELECTRIC,PICKUP,2,70459358,USED,Chevrolet
HYBRID,SUV,2,54007928,NEW,Ford
ELECTRIC,PICKUP,1.3,6885516,NEW,Audi
PETROL,CROSSOVER,2.1,27520497,NEW,Chevrolet
DIESEL,SEDAN,3.7,41859166,NEW,Bmw
PETROL,SUV,3.8,88371930,NEW,Chevrolet
PETROL,SEDAN,1.5,38512482,USED,Kia
DIESEL,SEDAN,2.5,27061899,NEW,Honda
HYBRID,SUV,2.3,45907063,NEW,Porsche
ELECTRIC,CROSSOVER,2.6,73420789,NEW,Ford
PETROL,CROSSOVER,2.8,98080111,NEW,Volvo
ELECTRIC,PICKUP,1.3,20713139,USED,Kia
ELECTRIC,COUPE,3.6,96558493,NEW,Toyota
DIESEL,CROSSOVER,3.9,46629776,NEW,Volvo
ELECTRIC,COUPE,3,60539643,USED,Lexus
HYBRID,CROSSOVER,3,14548634,USED,Toyota
DIESEL,SEDAN,2.7,36581219,USED,Toyota
HYBRID,SEDAN,2.1,98391690,NEW,Jeep
DIESEL,COUPE,1.6,17956347,NEW,Volkswagen
PETROL,PICKUP,2.8,48553140,NEW,Kia
HYBRID,SUV,1.3,98220418,NEW,Kia
HYBRID,HATCHBACK,3.5,15243759,USED,Hyundai
DIESEL,SUV,2.4,24918258,NEW,Volvo
PETROL,SUV,2.4,35072764,NEW,Renault
ELECTRIC,SEDAN,2.1,63802222,NEW,Toyota
ELECTRIC,COUPE,3.9,71458918,USED,Ford
HYBRID,CROSSOVER,1.7,2078584,USED,Honda
DIESEL,SEDAN,1.6,52234622,NEW,Audi
ELECTRIC,SUV,1.7,70320615,USED,Mercedes
HYBRID,HATCHBACK,3,9717102,NEW,Toyota
PETROL,SUV,4,24339809,USED,Honda
PETROL,PICKUP,1.9,91754287,USED,Audi
HYBRID,CROSSOVER,3.7,72231688,NEW,Volkswagen
HYBRID,COUPE,2,84749747,NEW,Mazda
ELECTRIC,COUPE,3,26459378,NEW,Hyundai
ELECTRIC,HATCHBACK,1.3,44282359,USED,Mercedes
ELECTRIC,SUV,2.6,45157892,NEW,Nissan
ELECTRIC,SUV,3,70270181,NEW,Mercedes
DIESEL,SUV,2.7,65300874,NEW,Hyundai
HYBRID,HATCHBACK,1.9,51054046,USED,Mercedes
ELECTRIC,SEDAN,3.5,18552741,USED,Renault
PETROL,PICKUP,3.9,70049617,USED,Audi
DIESEL,SEDAN,2.5,81204781,USED,Toyota
HYBRID,CROSSOVER,3,13387266,USED,Lexus
ELECTRIC,SEDAN,3.4,84619303,NEW,Toyota
ELECTRIC,CROSSOVER,1.9,25080119,USED,Mercedes
ELECTRIC,COUPE,3.6,14200763,NEW,Audi
HYBRID,CROSSOVER,2,21582394,NEW,Honda
PETROL,SEDAN,3.4,41905664,NEW,Renault
DIESEL,PICKUP,1.5,24260133,NEW,Ford
DIESEL,SEDAN,2,56447038,NEW,Bmw
HYBRID,SUV,2.7,16767609,NEW,Mazda
DIESEL,PICKUP,2.7,3862703,USED,Nissan
HYBRID,PICKUP,3.6,94035975,USED,Skoda
HYBRID,CROSSOVER,4,11772936,NEW,Hyundai
PETROL,COUPE,1.5,55050377,USED,Ford
DIESEL,HATCHBACK,2,18214309,USED,Jaguar
ELECTRIC,SEDAN,2.2,73028388,USED,Bmw
ELECTRIC,SUV,2.5,54530109,NEW,Chevrolet
ELECTRIC,SUV,2.6,67953064,USED,Nissan
HYBRID,CROSSOVER,3.6,54744899,NEW,Ford
ELECTRIC,HATCHBACK,3.4,50069504,NEW,Kia
HYBRID,CROSSOVER,1.3,16678700,USED,Audi
ELECTRIC,COUPE,2.5,98226363,USED,Toyota
PETROL,HATCHBACK,2.9,51301703,USED,Volvo
ELECTRIC,SUV,2.5,16960596,NEW,Audi
PETROL,PICKUP,1.6,84195579,USED,Bmw
PETROL,SEDAN,2.3,3767088,USED,Bmw
ELECTRIC,PICKUP,2.4,66577359,NEW,Mercedes
ELECTRIC,HATCHBACK,1.7,18337419,USED,Ford
HYBRID,PICKUP,3.3,12336015,USED,Toyota
HYBRID,SEDAN,2.1,12324493,NEW,Hyundai
ELECTRIC,SEDAN,2.8,27226639,NEW,Hyundai
DIESEL,COUPE,2.6,65870648,USED,Hyundai
PETROL,COUPE,3.7,91817621,NEW,Nissan
ELECTRIC,HATCHBACK,1.5,8445042,NEW,Nissan
PETROL,CROSSOVER,1.5,44327127,USED,Subaru
PETROL,HATCHBACK,2,57226027,NEW,Audi
DIESEL,HATCHBACK,2.4,99381840,NEW,Nissan
ELECTRIC,CROSSOVER,2,24755409,NEW,Toyota
ELECTRIC,CROSSOVER,3.3,33011132,USED,Nissan
PETROL,CROSSOVER,1.9,39827594,USED,Jeep
PETROL,HATCHBACK,1.4,90476610,NEW,Toyota
DIESEL,COUPE,2.4,78880687,NEW,Audi
ELECTRIC,SEDAN,3.4,89555423,USED,Ford
ELECTRIC,PICKUP,3.6,52700295,USED,Mercedes
ELECTRIC,COUPE,3.3,42018494,USED,Hyundai
PETROL,HATCHBACK,2.8,79171529,USED,Hyundai
HYBRID,COUPE,3.2,87177919,USED,Mercedes
PETROL,COUPE,3.1,32590118,NEW,Kia
PETROL,COUPE,1.9,19731114,USED,Chevrolet
HYBRID,SEDAN,2.7,2381318,USED,Honda
PETROL,COUPE,3.4,96941094,NEW,Kia
PETROL,HATCHBACK,2.1,45189642,NEW,Chevrolet
DIESEL,HATCHBACK,3,90320112,NEW,Hyundai
HYBRID,SEDAN,2.5,69735654,USED,Hyundai
HYBRID,CROSSOVER,2.6,58719559,USED,Kia
ELECTRIC,HATCHBACK,1.5,76831552,NEW,Kia
PETROL,SUV,3.1,50560285,USED,Kia
HYBRID,PICKUP,3.6,31159448,USED,Bmw
HYBRID,SUV,1.6,25409292,NEW,Nissan
PETROL,PICKUP,2.2,68968128,NEW,Toyota
ELECTRIC,PICKUP,1.3,44962214,NEW,Kia
DIESEL,PICKUP,1.3,47420318,USED,Kia
ELECTRIC,HATCHBACK,4,27036815,USED,Bmw
DIESEL,HATCHBACK,2.6,28498150,NEW,Skoda
PETROL,CROSSOVER,2.2,42958416,NEW,Hyundai
ELECTRIC,SEDAN,2,38642739,USED,Nissan
ELECTRIC,HATCHBACK,3.9,5490565,NEW,Chevrolet
ELECTRIC,PICKUP,1.9,37204186,NEW,Hyundai
HYBRID,SEDAN,3.2,22631520,USED,Chevrolet
DIESEL,COUPE,2,22596048,NEW,Hyundai
ELECTRIC,CROSSOVER,1.4,97002254,USED,Toyota
DIESEL,CROSSOVER,3.1,21887338,USED,Honda
HYBRID,HATCHBACK,1.2,94741198,USED,Hyundai
DIESEL,PICKUP,3.1,73295171,USED,Jeep
HYBRID,PICKUP,1.9,62775915,NEW,Toyota
DIESEL,PICKUP,3.3,18874975,NEW,Porsche
PETROL,PICKUP,3.4,90420949,USED,Chevrolet
DIESEL,COUPE,3.2,45567313,USED,Renault
ELECTRIC,SUV,1.3,69035958,NEW,Chevrolet
ELECTRIC,COUPE,3.2,1100251,NEW,Audi
ELECTRIC,SUV,4,35518315,USED,Hyundai
ELECTRIC,HATCHBACK,1.9,39489498,NEW,Nissan
HYBRID,SUV,2,79458803,USED,Chevrolet
ELECTRIC,PICKUP,3.5,47770158,NEW,Nissan
PETROL,SEDAN,1.6,17053740,NEW,Honda
ELECTRIC,SEDAN,3,93693242,USED,Nissan
PETROL,HATCHBACK,3.3,6894720,NEW,Renault
ELECTRIC,CROSSOVER,1.3,64423716,USED,Volvo
HYBRID,SEDAN,2.8,64219420,NEW,Chevrolet
PETROL,SEDAN,2.8,84648596,USED,Ford
PETROL,HATCHBACK,2,56189253,NEW,Bmw
PETROL,SEDAN,3.7,66415876,NEW,Toyota
DIESEL,PICKUP,1.7,2695589,NEW,Kia
ELECTRIC,HATCHBACK,2.2,47008008,USED,Bmw
PETROL,HATCHBACK,3.6,57048609,NEW,Toyota
HYBRID,SEDAN,1.7,5971047,USED,Audi
ELECTRIC,SUV,3.5,36249651,NEW,Volvo
DIESEL,SUV,1.4,61031564,NEW,Hyundai
DIESEL,HATCHBACK,2.6,63164821,USED,Nissan
PETROL,SUV,1.4,92921377,NEW,Jaguar
DIESEL,PICKUP,3.1,62368764,NEW,Bmw
PETROL,PICKUP,3.4,18719829,NEW,Hyundai
HYBRID,PICKUP,3.6,78059700,NEW,Hyundai
DIESEL,PICKUP,3.9,91258302,NEW,Audi
ELECTRIC,SEDAN,3.1,63953466,NEW,Mercedes
DIESEL,SEDAN,3.4,23968912,NEW,Audi
DIESEL,SEDAN,2.6,43419933,NEW,Toyota
HYBRID,SUV,3.8,56249943,USED,Volvo
HYBRID,SEDAN,3,1696259,USED,Ford
DIESEL,SUV,3.7,59921678,NEW,Mercedes
HYBRID,SUV,1.9,47651708,NEW,Kia
ELECTRIC,PICKUP,2.6,15117635,NEW,Ford
DIESEL,SEDAN,3.2,66880083,USED,Mercedes
PETROL,SUV,1.8,6243291,NEW,Lexus
PETROL,PICKUP,1.8,55299333,USED,Audi
ELECTRIC,HATCHBACK,3.9,64951001,USED,Audi
PETROL,COUPE,2.4,97387673,NEW,Ford
HYBRID,SEDAN,1.7,93840996,USED,Audi
ELECTRIC,CROSSOVER,2.1,59934878,USED,Porsche
HYBRID,CROSSOVER,2.3,3369389,NEW,Chevrolet
HYBRID,HATCHBACK,2.9,33634495,USED,Nissan
HYBRID,HATCHBACK,3.8,35531791,USED,Kia
DIESEL,CROSSOVER,4,80151602,NEW,Volkswagen
DIESEL,PICKUP,3,49182065,NEW,Kia
DIESEL,SEDAN,3.2,98098680,USED,Honda
ELECTRIC,PICKUP,2.1,56776339,USED,Ford
HYBRID,HATCHBACK,3.6,46412813,NEW,Kia
DIESEL,CROSSOVER,1.8,72549365,NEW,Mercedes
ELECTRIC,CROSSOVER,1.5,33334204,USED,Audi
HYBRID,COUPE,3.9,58367423,USED,Nissan
HYBRID,SEDAN,3.6,40745353,USED,Bmw
DIESEL,CROSSOVER,2.1,64014859,USED,Honda
HYBRID,CROSSOVER,3.1,22453997,USED,Mercedes
PETROL,CROSSOVER,2.5,43614498,USED,Ford
DIESEL,HATCHBACK,2.1,62795698,NEW,Audi
PETROL,PICKUP,2,78651939,NEW,Mercedes
ELECTRIC,CROSSOVER,1.6,39484407,NEW,Nissan
HYBRID,SUV,2.7,24631773,USED,Kia
ELECTRIC,PICKUP,2.5,65851409,USED,Audi
DIESEL,HATCHBACK,2.6,79357196,NEW,Renault
DIESEL,PICKUP,1.8,96466615,NEW,Toyota
ELECTRIC,SEDAN,3.8,51763724,NEW,Bmw
ELECTRIC,PICKUP,3,85497659,NEW,Renault
HYBRID,HATCHBACK,3.7,18870939,USED,Hyundai
HYBRID,CROSSOVER,1.5,94214058,USED,Hyundai
DIESEL,HATCHBACK,2.9,69464149,NEW,Kia
PETROL,SEDAN,3.6,25017656,USED,Honda
HYBRID,COUPE,2.1,36969654,USED,Nissan
PETROL,CROSSOVER,1.7,22532573,NEW,Ford
ELECTRIC,HATCHBACK,1.9,73018340,NEW,Kia
DIESEL,HATCHBACK,2,37208410,NEW,Toyota
ELECTRIC,HATCHBACK,2.5,30844796,NEW,Toyota
PETROL,PICKUP,2.1,23194988,NEW,Kia
ELECTRIC,HATCHBACK,2,4439791,USED,Volvo
DIESEL,SUV,3,68106831,NEW,Volkswagen
PETROL,HATCHBACK,1.3,86014113,USED,Chevrolet
HYBRID,SEDAN,2.2,65680131,USED,Bmw
PETROL,PICKUP,3.1,32129777,USED,Mercedes
HYBRID,HATCHBACK,1.7,55065102,NEW,Audi
ELECTRIC,HATCHBACK,1.8,51887965,USED,Chevrolet
PETROL,COUPE,1.8,43961589,USED,Honda
DIESEL,COUPE,1.2,26193839,USED,Ford
PETROL,CROSSOVER,2.5,58843536,USED,Audi
ELECTRIC,SEDAN,1.3,49826278,USED,Toyota
ELECTRIC,SEDAN,2,6705559,USED,Chevrolet
HYBRID,HATCHBACK,4,64735198,NEW,Chevrolet
ELECTRIC,PICKUP,3.8,22337749,USED,Ford
HYBRID,SEDAN,1.8,88135340,NEW,Mercedes
PETROL,COUPE,2.1,37017290,USED,Chevrolet
PETROL,SEDAN,2.5,49731755,NEW,Audi
HYBRID,SUV,3.6,41892494,NEW,Chevrolet
ELECTRIC,SEDAN,3.4,53679985,NEW,Nissan
PETROL,CROSSOVER,1.6,97790584,USED,Kia
DIESEL,COUPE,1.5,92978361,USED,Chevrolet
HYBRID,PICKUP,2.4,4996227,NEW,Ford
ELECTRIC,COUPE,3.6,38890531,NEW,Chevrolet
ELECTRIC,CROSSOVER,3.7,4458346,NEW,Mercedes
HYBRID,HATCHBACK,1.5,6965009,NEW,Bmw
PETROL,SUV,2.8,37851371,USED,Toyota
HYBRID,SEDAN,1.6,13735524,NEW,Mercedes
PETROL,SEDAN,3.1,55202322,NEW,Chevrolet
HYBRID,SUV,3.8,62389144,USED,Audi
DIESEL,PICKUP,2.5,77209786,USED,Mercedes
DIESEL,COUPE,1.4,87257467,NEW,Kia
DIESEL,COUPE,2.8,70035368,USED,Jaguar
PETROL,SUV,2.3,30751051,NEW,Audi
HYBRID,CROSSOVER,3.5,37930340,USED,Honda
HYBRID,SUV,2.2,4398697,USED,Toyota
PETROL,PICKUP,3.6,77937420,NEW,Hyundai
DIESEL,SUV,2,5035416,NEW,Renault
HYBRID,HATCHBACK,1.6,35179954,USED,Honda
DIESEL,COUPE,2.1,8361192,USED,Mercedes
ELECTRIC,PICKUP,1.3,19343082,USED,Renault
PETROL,COUPE,2,23783736,USED,Mercedes
HYBRID,PICKUP,3,62239105,USED,Bmw
HYBRID,HATCHBACK,1.6,97439090,NEW,Kia
HYBRID,SUV,1.5,66219372,NEW,Chevrolet
DIESEL,HATCHBACK,1.6,53725514,USED,Audi
PETROL,COUPE,1.4,73619609,NEW,Nissan
PETROL,CROSSOVER,3.6,81423275,NEW,Kia
HYBRID,COUPE,3.8,7551421,NEW,Honda
HYBRID,CROSSOVER,1.3,41109945,USED,Nissan
PETROL,CROSSOVER,3.3,33612304,NEW,Toyota
ELECTRIC,HATCHBACK,3.3,42813124,NEW,Subaru
PETROL,COUPE,4,5609265,USED,Bmw
ELECTRIC,SEDAN,2.2,99664061,NEW,Honda
PETROL,SUV,2,37428427,NEW,Kia
PETROL,SEDAN,2.5,27133953,USED,Nissan
DIESEL,PICKUP,3.6,23817963,USED,Chevrolet
HYBRID,HATCHBACK,3.2,29251901,USED,Chevrolet
PETROL,SUV,2.5,95850331,NEW,Mercedes
DIESEL,HATCHBACK,1.9,38030172,NEW,Nissan
ELECTRIC,CROSSOVER,3.2,70860591,USED,Ford
HYBRID,SEDAN,3.6,89285071,USED,Kia
PETROL,COUPE,2.3,69819100,NEW,Subaru
ELECTRIC,SEDAN,3.1,89352330,NEW,Honda
DIESEL,SEDAN,2.3,30295932,USED,Honda
PETROL,PICKUP,2.5,94305471,NEW,Mazda
ELECTRIC,CROSSOVER,2.7,28868424,NEW,Nissan
DIESEL,SEDAN,3.4,84635466,USED,Porsche
HYBRID,SEDAN,3.9,36892756,USED,Audi
ELECTRIC,SUV,2.4,9125084,NEW,Jaguar
PETROL,COUPE,2.2,56651217,NEW,Kia
ELECTRIC,COUPE,2.2,56471020,USED,Skoda
ELECTRIC,COUPE,1.6,92925076,USED,Jeep
PETROL,HATCHBACK,2,75464499,USED,Bmw
HYBRID,PICKUP,1.4,52563662,NEW,Nissan
PETROL,SUV,2.4,61290148,NEW,Kia
PETROL,COUPE,1.7,18435900,USED,Bmw
HYBRID,CROSSOVER,2.2,57800697,NEW,Nissan
ELECTRIC,HATCHBACK,3.4,32325789,NEW,Porsche
ELECTRIC,HATCHBACK,1.9,25548094,NEW,Kia
PETROL,PICKUP,2.9,71613546,NEW,Hyundai
HYBRID,SUV,3.7,42781877,NEW,Skoda
ELECTRIC,PICKUP,2.8,73668575,NEW,Audi
PETROL,HATCHBACK,1.7,92753470,USED,Renault
PETROL,COUPE,2.2,91719187,USED,Audi
ELECTRIC,PICKUP,2.9,96267529,USED,Chevrolet
HYBRID,COUPE,2.6,23390140,USED,Nissan
HYBRID,HATCHBACK,1.6,74771372,NEW,Mercedes
DIESEL,COUPE,2.5,19103595,USED,Audi
PETROL,SEDAN,2.7,47473165,NEW,Nissan
ELECTRIC,CROSSOVER,1.9,41933303,USED,Volvo
ELECTRIC,SEDAN,2.9,70053793,NEW,Hyundai
PETROL,COUPE,1.4,27934756,USED,Ford
ELECTRIC,COUPE,2.1,27281488,USED,Kia
PETROL,HATCHBACK,3.5,78571607,NEW,Nissan
DIESEL,COUPE,1.9,77700337,NEW,Hyundai
HYBRID,SUV,2.9,93861421,NEW,Mazda
HYBRID,HATCHBACK,2.3,95374118,NEW,Hyundai
PETROL,HATCHBACK,2.1,95385922,USED,Bmw
PETROL,COUPE,3.8,38512133,USED,Mercedes
DIESEL,SEDAN,2.2,46241797,USED,Subaru
HYBRID,SEDAN,1.9,83986768,NEW,Honda
PETROL,SEDAN,3.7,52677736,NEW,Hyundai
DIESEL,CROSSOVER,3.3,41371817,NEW,Honda
HYBRID,HATCHBACK,3.1,58409463,USED,Mercedes
HYBRID,PICKUP,1.3,82459286,NEW,Skoda
ELECTRIC,PICKUP,1.6,94258089,NEW,Ford
ELECTRIC,CROSSOVER,3,16338828,USED,Renault
PETROL,CROSSOVER,1.8,25077134,NEW,Bmw
DIESEL,COUPE,1.8,56646572,NEW,Porsche
HYBRID,COUPE,3.4,56450114,USED,Nissan
ELECTRIC,CROSSOVER,2,19958327,USED,Toyota
PETROL,PICKUP,1.4,3622248,NEW,Ford
ELECTRIC,COUPE,1.3,99417314,NEW,Hyundai
DIESEL,HATCHBACK,2.4,20952157,NEW,Chevrolet
ELECTRIC,PICKUP,2.9,72460118,NEW,Hyundai
